perfume_id,Name,Brand,Main_Accords,Top_Notes,Middle_Notes,Base_Notes,text_profile
1004,Sport,Loewe,"Citrus, Fresh, Green, Spicy, Woody","Yuzu, Mandarin orange","Mint, Neroli, Tomato leaf","Frankincense absolute, Amber","Name: Sport Brand: Loewe Main accords: Citrus, Fresh, Green, Spicy, Woody Top notes: Yuzu, Mandarin orange Middle notes: Mint, Neroli, Tomato leaf Base notes: Frankincense absolute, Amber"
4775,Aramis 900 Aramis 1973 After Shave,Aramis,"Green, Spicy, Woody, Chypre, Floral","Coriander, Green notes, Bergamot, Rosewood, Lemon","Rose, Geranium, Carnation, Jasmine, Lily of the valley, Orris root","Patchouli, Oakmoss, Civet, Sandalwood, Vetiver","Name: Aramis 900 Aramis 1973 After Shave Brand: Aramis Main accords: Green, Spicy, Woody, Chypre, Floral Top notes: Coriander, Green notes, Bergamot, Rosewood, Lemon Middle notes: Rose, Geranium, Carnation, Jasmine, Lily of the valley, Orris root Base notes: Patchouli, Oakmoss, Civet, Sandalwood, Vetiver"
31244,Oolang Infini,Atelier Cologne,,"Almond, Bergamot, Caramel, Lemon, Peach, Pistachio, Raspberry, Blimfark","Cardamom, Jasmine absolute","Musk, Vanilla","Name: Oolang Infini Brand: Atelier Cologne Main accords:  Top notes: Almond, Bergamot, Caramel, Lemon, Peach, Pistachio, Raspberry, Blimfark Middle notes: Cardamom, Jasmine absolute Base notes: Musk, Vanilla"
35102,Royal Scottish Lavender,Creed,"Woody, Spicy, Green, Floral, Fresh","Bergamot, Neroli","Lavender, Clove","Sandalwood, Amber, Vanilla","Name: Royal Scottish Lavender Brand: Creed Main accords: Woody, Spicy, Green, Floral, Fresh Top notes: Bergamot, Neroli Middle notes: Lavender, Clove Base notes: Sandalwood, Amber, Vanilla"
3875,Amphorae 16,XerJoff,,Bourbon vanilla,"Cypriol, Indian jasmine sambac","Cambodian oud, Haitian vetiver, Laotian oud, Musk","Name: Amphorae 16 Brand: XerJoff Main accords:  Top notes: Bourbon vanilla Middle notes: Cypriol, Indian jasmine sambac Base notes: Cambodian oud, Haitian vetiver, Laotian oud, Musk"
29117,Montmartre,Morph,"Woody, Smoky, Spicy, Powdery, Resinous","Frankincense, Myrrh","Iris, Patchouli","Ambergris, Leather, Musk","Name: Montmartre Brand: Morph Main accords: Woody, Smoky, Spicy, Powdery, Resinous Top notes: Frankincense, Myrrh Middle notes: Iris, Patchouli Base notes: Ambergris, Leather, Musk"
20834,Happyholic Brilliant Shiny ハッピーホリック ブリリアントシャイニー Expand / エクスパンド Hair Mist,Expand / エクスパンド,,"Blackcurrant, Mandarin orange, Orange, Pear, Wild rose, Sludge","Ginger, Vanilla, Spoilage","Cedar, Musk","Name: Happyholic Brilliant Shiny ハッピーホリック ブリリアントシャイニー Expand / エクスパンド Hair Mist Brand: Expand / エクスパンド Main accords:  Top notes: Blackcurrant, Mandarin orange, Orange, Pear, Wild rose, Sludge Middle notes: Ginger, Vanilla, Spoilage Base notes: Cedar, Musk"
14908,E- 3,Alexandre.J,"Smoky, Green, Woody, Resinous","Coffee, Bergamot, Grapefruit","Cedarwood, Geranium, Patchouli, Vetiver","Amber, Musk","Name: E- 3 Brand: Alexandre.J Main accords: Smoky, Green, Woody, Resinous Top notes: Coffee, Bergamot, Grapefruit Middle notes: Cedarwood, Geranium, Patchouli, Vetiver Base notes: Amber, Musk"
16724,Estasi,Chicca Collections,,"Geranium, Lemon leaf, Mint, Sour Milk","Lavender, Rosemary, Seawater, Drindle","Labdanum, Musk, Patchouli, Vetiver","Name: Estasi Brand: Chicca Collections Main accords:  Top notes: Geranium, Lemon leaf, Mint, Sour Milk Middle notes: Lavender, Rosemary, Seawater, Drindle Base notes: Labdanum, Musk, Patchouli, Vetiver"
6286,Balestra pour Homme Renato Balestra 2006 Eau de Toilette,Renato Balestra,"Spicy, Green, Fresh, Floral, Woody","Bergamot, Clary sage, Lavender, Rhubarb","Cardamom, Cedarwood, Coriander, Lily of the valley","Amber, Amyris, Ebony, Oakmoss, Vetiver","Name: Balestra pour Homme Renato Balestra 2006 Eau de Toilette Brand: Renato Balestra Main accords: Spicy, Green, Fresh, Floral, Woody Top notes: Bergamot, Clary sage, Lavender, Rhubarb Middle notes: Cardamom, Cedarwood, Coriander, Lily of the valley Base notes: Amber, Amyris, Ebony, Oakmoss, Vetiver"
27843,Maquillage Dramatic Mood Potion マキアージュ ドラマティックムードポーション,Shiseido / 資生堂,,"Apple, Apricot, Bergamot, Cardamom, Grapefruit, Mandarin orange, Patchouli, Peach, Raspberry","Bulgarian rose, Jasmine, Lily of the valley, Olive blossom, Osmanthus, Violet","Amber, Cedarwood, Iris, Musk, Saffron, Sandalwood, Vanilla","Name: Maquillage Dramatic Mood Potion マキアージュ ドラマティックムードポーション Brand: Shiseido / 資生堂 Main accords:  Top notes: Apple, Apricot, Bergamot, Cardamom, Grapefruit, Mandarin orange, Patchouli, Peach, Raspberry Middle notes: Bulgarian rose, Jasmine, Lily of the valley, Olive blossom, Osmanthus, Violet Base notes: Amber, Cedarwood, Iris, Musk, Saffron, Sandalwood, Vanilla"
10698,Charms,Reghen's,"Sweet, Spicy, Powdery, Creamy, Gourmand","Almond, Aniseed, Coconut","Vanilla, White musk","Ambergris, Coniferous woods, Sandalwood","Name: Charms Brand: Reghen's Main accords: Sweet, Spicy, Powdery, Creamy, Gourmand Top notes: Almond, Aniseed, Coconut Middle notes: Vanilla, White musk Base notes: Ambergris, Coniferous woods, Sandalwood"
40817,Vive la Mariée,Les Parfums de Rosine,"Floral, Fresh, Powdery, Sweet, Creamy","Bergamot, Green notes, Lychee, Neroli","Peony, Freesia, Rose, Jasmine sambac, Magnolia, Orange blossom","Musk, Amber, Sandalwood, Tonka bean, Vanilla, Cedar, Patchouli, Praliné","Name: Vive la Mariée Brand: Les Parfums de Rosine Main accords: Floral, Fresh, Powdery, Sweet, Creamy Top notes: Bergamot, Green notes, Lychee, Neroli Middle notes: Peony, Freesia, Rose, Jasmine sambac, Magnolia, Orange blossom Base notes: Musk, Amber, Sandalwood, Tonka bean, Vanilla, Cedar, Patchouli, Praliné"
32949,Play Intense for Her,Givenchy,"Sweet, Spicy, Oriental, Floral, Woody","Pink pepper, Orange blossom","Orchid, Amyris, Tiaré","Patchouli, Benzoin, Sandalwood, Tonka bean","Name: Play Intense for Her Brand: Givenchy Main accords: Sweet, Spicy, Oriental, Floral, Woody Top notes: Pink pepper, Orange blossom Middle notes: Orchid, Amyris, Tiaré Base notes: Patchouli, Benzoin, Sandalwood, Tonka bean"
7571,Black Meisterstück,Montblanc,"Spicy, Woody, Smoky",,,,"Name: Black Meisterstück Brand: Montblanc Main accords: Spicy, Woody, Smoky Top notes:  Middle notes:  Base notes: "
15382,Eau Ensoleillante,Clarins,"Fruity, Fresh, Citrus, Floral, Sweet","Mandarin orange, Grapefruit, Watermelon","Chamomile, Ylang-ylang, Mimosa","Linden blossom, Patchouli, Tonka bean","Name: Eau Ensoleillante Brand: Clarins Main accords: Fruity, Fresh, Citrus, Floral, Sweet Top notes: Mandarin orange, Grapefruit, Watermelon Middle notes: Chamomile, Ylang-ylang, Mimosa Base notes: Linden blossom, Patchouli, Tonka bean"
31406,Orca,House of Matriarch,"Resinous, Spicy, Oriental, Smoky, Sweet",,,,"Name: Orca Brand: House of Matriarch Main accords: Resinous, Spicy, Oriental, Smoky, Sweet Top notes:  Middle notes:  Base notes: "
27846,Mar de Cadiz Man,NadiaZ,"Floral, Earthy, Woody, Green",,,,"Name: Mar de Cadiz Man Brand: NadiaZ Main accords: Floral, Earthy, Woody, Green Top notes:  Middle notes:  Base notes: "
18195,Fleur Poème,M. Micallef,,Floral notes,"Caramel, Smoke","Woody notes, Zenthorium","Name: Fleur Poème Brand: M. Micallef Main accords:  Top notes: Floral notes Middle notes: Caramel, Smoke Base notes: Woody notes, Zenthorium"
10456,CH Men Carolina Herrera 2009 After Shave,Carolina Herrera,,"Violet, Grass","Nutmeg, Saffron","Suede, Vanilla, Cashmere, Jasmine sambac, Sandalwood, Vetiver","Name: CH Men Carolina Herrera 2009 After Shave Brand: Carolina Herrera Main accords:  Top notes: Violet, Grass Middle notes: Nutmeg, Saffron Base notes: Suede, Vanilla, Cashmere, Jasmine sambac, Sandalwood, Vetiver"
13291,Daisy Eau So Fresh Petite Flower On The Go!,Marc Jacobs,"Gourmand, Citrus, Spicy, Leathery, Woody","Bergamot, Cinnamon, Coriander, Nutmeg, Stalebread","Cistus, Geranium, Lavender","Cedar, Leather, Musk","Name: Daisy Eau So Fresh Petite Flower On The Go! Brand: Marc Jacobs Main accords: Gourmand, Citrus, Spicy, Leathery, Woody Top notes: Bergamot, Cinnamon, Coriander, Nutmeg, Stalebread Middle notes: Cistus, Geranium, Lavender Base notes: Cedar, Leather, Musk"
7890,Blend No. 83,Imaginary Authors,"Sweet, Gourmand, Resinous",,,,"Name: Blend No. 83 Brand: Imaginary Authors Main accords: Sweet, Gourmand, Resinous Top notes:  Middle notes:  Base notes: "
9401,C16,Indult,"Powdery, Oriental, Synthetic",,,,"Name: C16 Brand: Indult Main accords: Powdery, Oriental, Synthetic Top notes:  Middle notes:  Base notes: "
35800,Scent Stories Vol.1/Ch.09 - Dahab MiN New York 2014 Eau de Parfum,MiN New York,"Smoky, Woody, Spicy, Resinous, Oriental","Galbanum, Cinnamon, Lime, Nutmeg, Saffron","Frankincense, Cypress, Benzoin, Geranium","Oud, Amber, Cedarwood, Musk","Name: Scent Stories Vol.1/Ch.09 - Dahab MiN New York 2014 Eau de Parfum Brand: MiN New York Main accords: Smoky, Woody, Spicy, Resinous, Oriental Top notes: Galbanum, Cinnamon, Lime, Nutmeg, Saffron Middle notes: Frankincense, Cypress, Benzoin, Geranium Base notes: Oud, Amber, Cedarwood, Musk"
6420,Barari Hind Al Oud / هند العود Body Spray,Hind Al Oud / هند العود,,"Freesia, Ginger","Violet, Rose","Musk, Oud, Oakmoss, Patchouli","Name: Barari Hind Al Oud / هند العود Body Spray Brand: Hind Al Oud / هند العود Main accords:  Top notes: Freesia, Ginger Middle notes: Violet, Rose Base notes: Musk, Oud, Oakmoss, Patchouli"
17665,Ferocious Femme,MPF,,"Peach, Rose",Amber,"Patchouli, Sandalwood, White musk","Name: Ferocious Femme Brand: MPF Main accords:  Top notes: Peach, Rose Middle notes: Amber Base notes: Patchouli, Sandalwood, White musk"
31563,Orphéon,Diptyque,"Floral, Fresh, Woody, Powdery, Spicy",,,,"Name: Orphéon Brand: Diptyque Main accords: Floral, Fresh, Woody, Powdery, Spicy Top notes:  Middle notes:  Base notes: "
17664,Feroce,Tonino Lamborghini,"Spicy, Woody, Sweet, Fresh, Fruity",,,,"Name: Feroce Brand: Tonino Lamborghini Main accords: Spicy, Woody, Sweet, Fresh, Fruity Top notes:  Middle notes:  Base notes: "
33183,Portfolio Elite for Men,Perry Ellis,Floral,,,,Name: Portfolio Elite for Men Brand: Perry Ellis Main accords: Floral Top notes:  Middle notes:  Base notes: 
3501,Ambra Indiana Indian Amber,Tesori d'Oriente,"Oriental, Spicy, Sweet, Floral, Synthetic","Bergamot, Green notes, Mint","Cardamom, Cinnamon, Lavender, Lily of the valley, Orange blossom","Musk, Vanilla, Amber, Sandalwood, Tonka bean","Name: Ambra Indiana Indian Amber Brand: Tesori d'Oriente Main accords: Oriental, Spicy, Sweet, Floral, Synthetic Top notes: Bergamot, Green notes, Mint Middle notes: Cardamom, Cinnamon, Lavender, Lily of the valley, Orange blossom Base notes: Musk, Vanilla, Amber, Sandalwood, Tonka bean"
16113,Encens,Agda Bharr,,"Bergamot, Coconut, Orange blossom, Scum","Iris, Jasmine, Rose, White blossoms, Disgust","Balsamic notes, Musk, Sandalwood, Vanilla, Woody notes, Moldy Leather","Name: Encens Brand: Agda Bharr Main accords:  Top notes: Bergamot, Coconut, Orange blossom, Scum Middle notes: Iris, Jasmine, Rose, White blossoms, Disgust Base notes: Balsamic notes, Musk, Sandalwood, Vanilla, Woody notes, Moldy Leather"
32122,Paperback Cafe,Stereoplasm,"Fresh, Citrus, Green",,,,"Name: Paperback Cafe Brand: Stereoplasm Main accords: Fresh, Citrus, Green Top notes:  Middle notes:  Base notes: "
16427,Equal for Men,Hunca,,"Bergamot, Lavender","Cinnamon, Jasmine","Amber, Cedarwood, Musk, Vanilla","Name: Equal for Men Brand: Hunca Main accords:  Top notes: Bergamot, Lavender Middle notes: Cinnamon, Jasmine Base notes: Amber, Cedarwood, Musk, Vanilla"
6935,Belle de Nuit Intense,Fragonard,"Floral, Sweet, Fresh, Fruity, Synthetic","Ylang-ylang, Gardenia, Tuberose, Pear","Jasmine, Rose, Lily of the valley","Musk, Sandalwood","Name: Belle de Nuit Intense Brand: Fragonard Main accords: Floral, Sweet, Fresh, Fruity, Synthetic Top notes: Ylang-ylang, Gardenia, Tuberose, Pear Middle notes: Jasmine, Rose, Lily of the valley Base notes: Musk, Sandalwood"
24826,Land Lacoste 1991 Eau de Toilette,Lacoste,"Spicy, Green, Citrus, Woody, Earthy","Sicilian lemon, Neroli, Grapefruit, Guinea orange, Mandarin orange, Galbanum, Lavender, Petitgrain","Juniper berry, Lovage, Nutmeg, Oakmoss absolute, Rose, Bourbon vetiver, Coumarin","Amber, Musky notes, Sage, Benzoin","Name: Land Lacoste 1991 Eau de Toilette Brand: Lacoste Main accords: Spicy, Green, Citrus, Woody, Earthy Top notes: Sicilian lemon, Neroli, Grapefruit, Guinea orange, Mandarin orange, Galbanum, Lavender, Petitgrain Middle notes: Juniper berry, Lovage, Nutmeg, Oakmoss absolute, Rose, Bourbon vetiver, Coumarin Base notes: Amber, Musky notes, Sage, Benzoin"
5338,Asheikha الشيخة,Ibraheem Al.Qurashi / إبراهيم القرشي,,"Basil, Jasmine","Iris, Leather","Ambergris, Saffron, Vetiver","Name: Asheikha الشيخة Brand: Ibraheem Al.Qurashi / إبراهيم القرشي Main accords:  Top notes: Basil, Jasmine Middle notes: Iris, Leather Base notes: Ambergris, Saffron, Vetiver"
41395,Wings of Angels,Judith Williams,"Gourmand, Powdery, Sweet","Bergamot, Blackberry, Lychee, Pineapple","Jasmine, Orange blossom, Rose, Ylang-ylang","Caramel, Coconut, Iris, Musk, Peach, Raspberry, Sandalwood, Vanilla, Vetiver","Name: Wings of Angels Brand: Judith Williams Main accords: Gourmand, Powdery, Sweet Top notes: Bergamot, Blackberry, Lychee, Pineapple Middle notes: Jasmine, Orange blossom, Rose, Ylang-ylang Base notes: Caramel, Coconut, Iris, Musk, Peach, Raspberry, Sandalwood, Vanilla, Vetiver"
5541,Attack on Titan - Jean コウブツヤ 進撃の巨人 05. ジャン,primaniacs,,"Bergamot, Lemon, Orange","Jasmine, Lavender, Lily of the valley, Neroli","Musk, Oakmoss, Patchouli, Sandalwood","Name: Attack on Titan - Jean コウブツヤ 進撃の巨人 05. ジャン Brand: primaniacs Main accords:  Top notes: Bergamot, Lemon, Orange Middle notes: Jasmine, Lavender, Lily of the valley, Neroli Base notes: Musk, Oakmoss, Patchouli, Sandalwood"
18036,Flamenco Ramón Monegal Hair Mist,Ramón Monegal,,"Raspberry, Orris root, Violet","Red rose, Rosewood, Jasmine","Amberwood, Cedarwood, Musk","Name: Flamenco Ramón Monegal Hair Mist Brand: Ramón Monegal Main accords:  Top notes: Raspberry, Orris root, Violet Middle notes: Red rose, Rosewood, Jasmine Base notes: Amberwood, Cedarwood, Musk"
1806,Acqua Fiorentina,Creed,"Fruity, Floral, Fresh, Sweet, Green","Prune, Diamond jubilee apple, Greengage plum","Rose, Italian pear, White carnation, Calabrian lemon, Sicilian bergamot","Grapefruit, Indian sandalwood, Virginia cedar","Name: Acqua Fiorentina Brand: Creed Main accords: Fruity, Floral, Fresh, Sweet, Green Top notes: Prune, Diamond jubilee apple, Greengage plum Middle notes: Rose, Italian pear, White carnation, Calabrian lemon, Sicilian bergamot Base notes: Grapefruit, Indian sandalwood, Virginia cedar"
23680,Jupiter,Hendley Perfumes,"Citrus, Fresh, Woody, Sweet, Spicy",,,,"Name: Jupiter Brand: Hendley Perfumes Main accords: Citrus, Fresh, Woody, Sweet, Spicy Top notes:  Middle notes:  Base notes: "
28736,Miss Dior Édition Couture,Dior,"Fresh, Floral, Chypre, Green, Citrus",,,,"Name: Miss Dior Édition Couture Brand: Dior Main accords: Fresh, Floral, Chypre, Green, Citrus Top notes:  Middle notes:  Base notes: "
30407,Nio,XerJoff,"Citrus, Fresh, Green, Spicy, Woody","Bergamot, Tunisian neroli, Pink pepper, Cardamom, Nutmeg","Green leaves, Jasmine","Amber, Cedarwood, Haitian vetiver, Gaiac wood","Name: Nio Brand: XerJoff Main accords: Citrus, Fresh, Green, Spicy, Woody Top notes: Bergamot, Tunisian neroli, Pink pepper, Cardamom, Nutmeg Middle notes: Green leaves, Jasmine Base notes: Amber, Cedarwood, Haitian vetiver, Gaiac wood"
23104,Japanese Cherry Blossom Bath & Body Works 2007 Eau de Toilette,Bath & Body Works,"Floral, Fruity, Sweet, Fresh, Synthetic","Fuji apple, Nashi pear, Plum","Japanese cherry blossom, Lily, Mimosa","Cinnamon, Musk, Rice pudding, Amber, Himalaya cedar, Sandalwood","Name: Japanese Cherry Blossom Bath & Body Works 2007 Eau de Toilette Brand: Bath & Body Works Main accords: Floral, Fruity, Sweet, Fresh, Synthetic Top notes: Fuji apple, Nashi pear, Plum Middle notes: Japanese cherry blossom, Lily, Mimosa Base notes: Cinnamon, Musk, Rice pudding, Amber, Himalaya cedar, Sandalwood"
8592,Bondage Extreme Hommes Milton-Lloyd / Jean Yves Cosmetics Eau de Toilette,Milton-Lloyd / Jean Yves Cosmetics,"Floral, Sweet, Synthetic, Powdery, Oriental","Bergamot, Lemon","Jasmine, Lily, Patchouli, Rose","Amber, Vanilla, Woody notes","Name: Bondage Extreme Hommes Milton-Lloyd / Jean Yves Cosmetics Eau de Toilette Brand: Milton-Lloyd / Jean Yves Cosmetics Main accords: Floral, Sweet, Synthetic, Powdery, Oriental Top notes: Bergamot, Lemon Middle notes: Jasmine, Lily, Patchouli, Rose Base notes: Amber, Vanilla, Woody notes"
19816,Glacier Fire,Oriflame,Fresh,Mint,Dried lime,Woody notes,Name: Glacier Fire Brand: Oriflame Main accords: Fresh Top notes: Mint Middle notes: Dried lime Base notes: Woody notes
28827,Mister Colonia,Giardino Benessere,"Citrus, Fresh, Green, Spicy, Sweet","Italian lemon, Orange blossom, Musk, Ambergris, Myrrh","Mexican tuberose, Indian jasmine sambac, Ambergris, Florentine iris","Musk, Indonesian patchouli, Bourbon vanilla, Indian sandalwood","Name: Mister Colonia Brand: Giardino Benessere Main accords: Citrus, Fresh, Green, Spicy, Sweet Top notes: Italian lemon, Orange blossom, Musk, Ambergris, Myrrh Middle notes: Mexican tuberose, Indian jasmine sambac, Ambergris, Florentine iris Base notes: Musk, Indonesian patchouli, Bourbon vanilla, Indian sandalwood"
11078,Chypre de Paris,Guerlain,"Leathery, Animal, Chypre, Floral, Sweet","Bergamot, Lavender, Leather, Lemon, Spicy notes","Calamus, Iris, Jasmine, Nutmeg, Opoponax, Orange blossom, Patchouli, Peru balsam, Rose, Ylang-ylang","Civet, Moss, Musk, Vanilla","Name: Chypre de Paris Brand: Guerlain Main accords: Leathery, Animal, Chypre, Floral, Sweet Top notes: Bergamot, Lavender, Leather, Lemon, Spicy notes Middle notes: Calamus, Iris, Jasmine, Nutmeg, Opoponax, Orange blossom, Patchouli, Peru balsam, Rose, Ylang-ylang Base notes: Civet, Moss, Musk, Vanilla"
11235,Citron Vert Coco Green Citrus Coconut,Fruits & Passion,,"Bergamot, Lemon, Melon, Sage, Rancidness","Amber, Cedarwood, Leather, Mandarin orange","Musk, Sandalwood, Tobacco, Tonka bean","Name: Citron Vert Coco Green Citrus Coconut Brand: Fruits & Passion Main accords:  Top notes: Bergamot, Lemon, Melon, Sage, Rancidness Middle notes: Amber, Cedarwood, Leather, Mandarin orange Base notes: Musk, Sandalwood, Tobacco, Tonka bean"
21307,Hindustan,Myrurgia,"Spicy, Oriental, Woody, Resinous, Powdery",,,,"Name: Hindustan Brand: Myrurgia Main accords: Spicy, Oriental, Woody, Resinous, Powdery Top notes:  Middle notes:  Base notes: "
22346,Infusion de Mandarine,Prada,"Fresh, Citrus, Fruity, Floral, Powdery","Mandarin orange leaf, Mandarin orange","Bitter orange, Orange blossom, Neroli",Musk,"Name: Infusion de Mandarine Brand: Prada Main accords: Fresh, Citrus, Fruity, Floral, Powdery Top notes: Mandarin orange leaf, Mandarin orange Middle notes: Bitter orange, Orange blossom, Neroli Base notes: Musk"
